[chain] research fleet done
[chain] machine checks (all research entries, fresh liveness sweep)
856 checked, 196 flagged -> data/rework-queue.txt
[chain] generating verify jobs (round-1 outputs exist, runner skips them)
wrote 1698 verifier jobs to /Users/memfactor/Desktop/misc_repos/grokproj/pipeline/jobs-verify.jsonl
[18:57:23] fleet start: 1698 jobs, concurrency 8
{"type":"error","message":"Internal error: {\n  \"message\"
[22:18:39] verify-printify-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:18:49] verify-pricecharting-b: FAILED after 3 attempts
[22:18:49] verify-propertyshark-a: FAILED after 3 attempts
[22:18:49] verify-printify-b: FAILED after 3 attempts
[22:18:49] verify-printify-a: FAILED after 3 attempts
[22:18:55] verify-pulsedive-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:18:55] verify-propublica-congress-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:18:55] verify-pulumi-cloud-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:18:55] verify-pulumi-cloud-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:18:55] verify-propublica-congress-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 403 Forbidden): personal-team-blocked:spending-limit: You have run out of credits or need a Grok subscription. Add credits at https://grok.com/
[22:18:55] verify-propertyshark-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:18:55] verify-pulsedive-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:18:55] verify-pvoutput-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 403 Forbidden): personal-team-blocked:spending-limit: You have run out of credits or need a Grok subscription. Add credits at https://grok.com/
[22:19:05] verify-propertyshark-b: FAILED after 3 attempts
[22:19:11] verify-pulsedive-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:11] verify-propublica-congress-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:12] verify-pulumi-cloud-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:12] verify-pulumi-cloud-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:12] verify-pvoutput-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:12] verify-pulsedive-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:12] verify-propublica-congress-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:12] verify-pvoutput-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:21] verify-propublica-congress-a: FAILED after 3 attempts
[22:19:22] verify-pulsedive-a: FAILED after 3 attempts
[22:19:22] verify-propublica-congress-b: FAILED after 3 attempts
[22:19:28] verify-pulsedive-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:28] verify-qr-code-generator-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:28] verify-pulumi-cloud-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:28] verify-pulumi-cloud-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:28] verify-quad9-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:28] verify-pvoutput-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:28] verify-qr-code-generator-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:28] verify-pvoutput-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:38] verify-pulsedive-b: FAILED after 3 attempts
[22:19:38] verify-pulumi-cloud-b: FAILED after 3 attempts
[22:19:38] verify-pulumi-cloud-a: FAILED after 3 attempts
[22:19:38] verify-pvoutput-a: FAILED after 3 attempts
[22:19:44] verify-quad9-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:44] verify-qr-code-generator-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:44] verify-quickbooks-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:44] verify-quickbooks-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:44] verify-qr-code-generator-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:44] verify-quad9-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 403 Forbidden): personal-team-blocked:spending-limit: You have run out of credits or need a Grok subscription. Add credits at https://grok.com/
[22:19:44] verify-pvoutput-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:44] verify-quicknode-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:19:54] verify-pvoutput-b: FAILED after 3 attempts
[22:20:01] verify-quad9-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:20:01] verify-qr-code-generator-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:20:01] verify-quad9-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:20:01] verify-qr-code-generator-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:20:01] verify-quicknode-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:20:01] verify-quickbooks-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:20:01] verify-quickbooks-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:20:01] verify-quicknode-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:20:11] verify-qr-code-generator-a: FAILED after 3 attempts
[22:20:11] verify-quad9-a: FAILED after 3 attempts
[22:20:11] verify-qr-code-generator-b: FAILED after 3 attempts
[22:20:18] verify-quodd-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:20:18] verify-quad9-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:20:18] verify-realtor-com-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:20:18] verify-quodd-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:20:18] verify-quickbooks-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:20:18] verify-quicknode-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:20:18] verify-quickbooks-a: error rc=1 (attempt 3): Error: Internal error: {
